Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
157.82833929922487,1446,1.5093945720250521
248.6148037224824,34962,36.494780793319414
339.40126814573995,108716,113.48225469728601
430.1877325689975,109754,114.56576200417537
520.974196992255,85161,88.8945720250522
611.7606614155126,63359,66.13674321503132
702.5471258387702,45773,47.77974947807933
793.3335902620277,35774,37.34237995824635
884.1200546852851,29335,30.621085594989562
974.9065191085426,25442,26.55741127348643
1065.6929835318003,22451,23.43528183716075
1156.4794479550578,20391,21.284968684759917
1247.2659123783153,18680,19.498956158663884
1338.0523768015728,15689,16.376826722338205
1428.8388412248305,13336,13.920668058455115
1519.625305648088,12193,12.727557411273487
1610.4117700713455,11838,12.356993736951983
1701.198234494603,12454,13.0
1791.9846989178604,11201,11.692066805845512
1882.7711633411182,9962,10.39874739039666
1973.5576277643756,9851,10.282881002087683
2064.344092187633,10021,10.460334029227557
2155.130556610891,9471,9.886221294363256
2245.917021034148,8924,9.315240083507307
2336.703485457406,8661,9.04070981210856
2427.4899498806635,8185,8.54384133611691
2518.276414303921,7585,7.917536534446764
2609.0628787271785,7512,7.84133611691023
2699.849343150436,6908,7.210855949895616
2790.6358075736935,5790,6.04384133611691
2881.422271996951,5377,5.612734864300626
2972.2087364202084,5159,5.38517745302714
3062.995200843466,5070,5.292275574112735
3153.781665266724,4942,5.15866388308977
3244.568129689981,4979,5.197286012526096
3335.354594113239,4886,5.1002087682672235
3426.141058536496,4536,4.734864300626305
3516.927522959754,4325,4.514613778705637
3607.7139873830115,4152,4.334029227557411
3698.5004518062688,3946,4.118997912317328
3789.2869162295265,3639,3.798538622129436
3880.073380652784,3561,3.7171189979123174
3970.8598450760414,3283,3.4269311064718164
4061.646309499299,3037,3.1701461377870563
4152.432773922557,2782,2.903966597077244
4243.219238345814,2635,2.7505219206680587
4334.005702769072,2604,2.7181628392484343
4424.7921671923295,2573,2.68580375782881
4515.578631615587,2437,2.5438413361169103
4606.365096038845,2574,2.6868475991649268
4697.151560462103,2431,2.537578288100209
4787.9380248853595,2377,2.4812108559498958
4878.724489308617,2632,2.7473903966597075
4969.510953731875,2674,2.791231732776618
5060.297418155133,2820,2.943632567849687
5151.08388257839,2624,2.7390396659707723
5241.870347001648,2425,2.5313152400835075
5332.656811424905,2467,2.5751565762004174
5423.443275848163,2223,2.3204592901878915
5514.22974027142,2161,2.255741127348643
5605.016204694678,2096,2.1878914405010437
5695.802669117936,2086,2.1774530271398747
5786.5891335411925,1939,2.0240083507306887
5877.37559796445,1939,2.0240083507306887
5968.162062387708,1884,1.966597077244259
6058.948526810966,1957,2.0427974947807934
6149.734991234223,1886,1.9686847599164927
6240.52145565748,1934,2.0187891440501042
6331.307920080738,1916,2.0
6422.094384503996,1879,1.9613778705636744
6512.880848927253,1859,1.9405010438413361
6603.667313350511,1743,1.8194154488517744
6694.453777773768,1789,1.8674321503131524
6785.2402421970255,1528,1.5949895615866387
6876.026706620283,1595,1.6649269311064718
6966.813171043541,1432,1.4947807933194155
7057.599635466799,1395,1.4561586638830897
7148.386099890056,1351,1.4102296450939458
7239.172564313313,1368,1.427974947807933
7329.959028736571,1253,1.3079331941544885
7420.745493159829,1230,1.2839248434237995
7511.531957583086,1157,1.207724425887265
7602.318422006344,1083,1.1304801670146138
7693.104886429601,1111,1.1597077244258873
7783.8913508528585,1061,1.1075156576200418
7874.677815276116,1019,1.0636743215031315
7965.464279699374,790,0.824634655532359
8056.250744122632,541,0.5647181628392485
8147.037208545889,415,0.4331941544885177
8237.823672969145,319,0.33298538622129437
8328.610137392403,285,0.2974947807933194
8419.39660181566,252,0.2630480167014614
8510.183066238918,237,0.24739039665970772
8600.969530662176,251,0.2620041753653445
8691.755995085434,304,0.3173277661795407
8782.542459508692,273,0.2849686847599165
8873.32892393195,242,0.25260960334029225
8964.115388355207,136,0.1419624217118998
9054.901852778465,62,0.06471816283924843
9145.688317201722,11,0.011482254697286013
