Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
192.42508658473366,18733,19.55427974947808
395.77033323159503,49665,51.84237995824635
599.1155798784564,146252,152.66388308977037
802.4608265253178,100875,105.29749478079331
1005.8060731721791,65689,68.56889352818372
1209.1513198190405,47822,49.91858037578288
1412.4965664659019,37000,38.62212943632568
1615.8418131127632,30067,31.38517745302714
1819.1870597596246,24814,25.90187891440501
2022.532306406486,21367,22.30375782881002
2225.8775530533476,18342,19.146137787056368
2429.2227997002083,16263,16.97599164926931
2632.56804634707,14936,15.590814196242171
2835.9132929939315,13914,14.52400835073069
3039.258539640793,12884,13.448851774530272
3242.6037862876537,11822,12.340292275574113
3445.9490329345153,10576,11.039665970772443
3649.294279581377,9690,10.11482254697286
3852.6395262282385,9173,9.575156576200417
4055.984772875099,8681,9.061586638830898
4259.330019521961,8273,8.635699373695198
4462.675266168822,7685,8.021920668058454
4666.020512815683,7254,7.572025052192067
4869.365759462545,6958,7.263048016701461
5072.711006109406,6616,6.906054279749478
5276.056252756268,6414,6.695198329853862
5479.4014994031295,6209,6.481210855949896
5682.74674604999,6136,6.4050104384133615
5886.091992696852,6012,6.275574112734864
6089.437239343713,5710,5.960334029227558
6292.782485990574,5565,5.808977035490606
6496.127732637436,5443,5.681628392484343
6699.472979284297,5306,5.538622129436326
6902.818225931159,5074,5.296450939457203
7106.16347257802,5111,5.335073068893529
7309.508719224881,4896,5.1106471816283925
7512.853965871743,4893,5.107515657620041
7716.199212518604,5020,5.240083507306889
7919.544459165465,5009,5.228601252609604
8122.889705812327,4730,4.937369519832985
8326.234952459188,4573,4.77348643006263
8529.580199106049,4506,4.703549060542797
8732.925445752911,4375,4.566805845511483
8936.270692399772,4387,4.579331941544885
9139.615939046633,4381,4.573068893528184
9342.961185693495,4253,4.439457202505219
9546.306432340356,4079,4.257828810020877
9749.651678987218,4080,4.258872651356993
9952.99692563408,3940,4.112734864300626
10156.34217228094,3668,3.8288100208768268
10359.687418927802,3590,3.7473903966597075
10563.032665574663,3522,3.6764091858037578
10766.377912221526,3539,3.694154488517745
10969.723158868386,3454,3.605427974947808
11173.068405515247,3341,3.487473903966597
11376.41365216211,3378,3.5260960334029225
11579.75889880897,3304,3.4488517745302714
11783.10414545583,3275,3.418580375782881
11986.449392102693,3380,3.528183716075157
12189.794638749554,3300,3.4446764091858038
12393.139885396415,3399,3.548016701461378
12596.485132043277,3302,3.4467640918580376
12799.830378690138,3176,3.315240083507307
13003.175625337,3242,3.384133611691023
13206.520871983861,3103,3.2390396659707723
13409.866118630722,3171,3.3100208768267225
13613.211365277584,3149,3.2870563674321502
13816.556611924445,2727,2.846555323590814
14019.901858571307,2853,2.978079331941545
14223.247105218168,2912,3.0396659707724427
14426.592351865029,2850,2.9749478079331944
14629.937598511891,2940,3.068893528183716
14833.282845158752,2958,3.0876826722338206
15036.628091805613,2931,3.059498956158664
15239.973338452475,2590,2.7035490605427976
15443.318585099336,2495,2.604384133611691
15646.663831746197,2620,2.7348643006263047
15850.00907839306,2592,2.7056367432150314
16053.35432503992,2543,2.654488517745303
16256.699571686782,2389,2.4937369519832986
16460.044818333645,2380,2.4843423799582465
16663.390064980507,2307,2.4081419624217117
16866.735311627366,1840,1.9206680584551148
17070.08055827423,1805,1.884133611691023
17273.42580492109,1796,1.8747390396659707
17476.77105156795,1796,1.8747390396659707
17680.116298214813,1875,1.9572025052192066
17883.461544861675,1840,1.9206680584551148
18086.806791508534,1746,1.8225469728601253
18290.152038155396,1558,1.6263048016701462
18493.49728480226,1288,1.3444676409185803
18696.84253144912,1319,1.3768267223382047
18900.18777809598,1264,1.3194154488517744
19103.533024742843,1143,1.1931106471816284
19306.878271389705,1033,1.0782881002087683
19510.223518036564,809,0.8444676409185804
19713.568764683427,354,0.3695198329853862
19916.91401133029,122,0.12734864300626306
20120.259257977148,37,0.038622129436325675
20323.60450462401,4,0.0041753653444676405
