Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
239.76195799242444,3913,4.0845511482254695
396.8069020469334,35689,37.25365344467641
553.8518461014423,108595,113.35594989561586
710.8967901559512,109302,114.09394572025052
867.9417342104601,82746,86.37369519832986
1024.9866782649692,59949,62.57724425887265
1182.031622319478,47035,49.09707724425887
1339.076566373987,38410,40.093945720250524
1496.1215104284959,31716,33.10647181628392
1653.1664544830048,26134,27.27974947807933
1810.2113985375138,23196,24.21294363256785
1967.2563425920227,19992,20.86847599164927
2124.3012866465315,17582,18.352818371607516
2281.3462307010404,15937,16.6356993736952
2438.3911747555494,14048,14.663883089770355
2595.4361188100584,12659,13.213987473903966
2752.4810628645673,11530,12.035490605427976
2909.5260069190763,10548,11.01043841336117
3066.5709509735852,9548,9.96659707724426
3223.615895028094,8715,9.097077244258873
3380.660839082603,7810,8.152400835073069
3537.705783137112,7496,7.824634655532359
3694.750727191621,7100,7.411273486430063
3851.79567124613,6907,7.209812108559499
4008.8406153006385,6489,6.77348643006263
4165.885559355148,6145,6.414405010438413
4322.930503409657,5838,6.093945720250522
4479.975447464166,5580,5.824634655532359
4637.020391518675,5583,5.82776617954071
4794.065335573184,5303,5.535490605427975
4951.110279627693,5114,5.338204592901879
5108.155223682202,4930,5.146137787056367
5265.200167736711,4685,4.890396659707725
5422.24511179122,4661,4.865344467640918
5579.290055845729,4670,4.874739039665971
5736.334999900238,4450,4.645093945720251
5893.3799439547465,4417,4.6106471816283925
6050.4248880092555,4186,4.369519832985386
6207.469832063764,4083,4.262004175365345
6364.514776118273,4173,4.355949895615867
6521.559720172782,4048,4.225469728601253
6678.604664227291,4119,4.299582463465553
6835.6496082818,4182,4.365344467640918
6992.694552336309,4031,4.207724425887265
7149.739496390818,3957,4.130480167014614
7306.784440445327,3771,3.9363256784968685
7463.829384499836,3449,3.6002087682672235
7620.874328554345,3403,3.5521920668058455
7777.919272608853,3187,3.326722338204593
7934.964216663362,2975,3.105427974947808
8092.009160717871,2993,3.124217118997912
8249.05410477238,2938,3.066805845511482
8406.099048826889,2983,3.113778705636743
8563.143992881398,2997,3.12839248434238
8720.188936935907,2974,3.104384133611691
8877.233880990416,2809,2.932150313152401
9034.278825044925,2782,2.903966597077244
9191.323769099434,2730,2.849686847599165
9348.368713153943,2668,2.7849686847599164
9505.413657208452,2484,2.592901878914405
9662.45860126296,2630,2.7453027139874737
9819.50354531747,2566,2.6784968684759916
9976.548489371979,2569,2.6816283924843423
10133.593433426488,2513,2.6231732776617953
10290.638377480996,2184,2.279749478079332
10447.683321535505,2140,2.233820459290188
10604.728265590014,2100,2.1920668058455113
10761.773209644523,2025,2.113778705636743
10918.818153699032,2117,2.209812108559499
11075.863097753541,2065,2.1555323590814197
11232.90804180805,1971,2.05741127348643
11389.95298586256,2012,2.1002087682672235
11546.997929917068,1943,2.028183716075157
11704.042873971577,1927,2.011482254697286
11861.087818026086,1941,2.0260960334029225
12018.132762080595,1966,2.0521920668058455
12175.177706135104,1949,2.034446764091858
12332.222650189613,1774,1.8517745302713988
12489.267594244122,1602,1.6722338204592901
12646.31253829863,1310,1.3674321503131524
12803.35748235314,1103,1.1513569937369519
12960.402426407649,918,0.9582463465553236
13117.447370462158,953,0.9947807933194155
13274.492314516667,1011,1.0553235908141962
13431.537258571176,955,0.9968684759916493
13588.582202625685,1023,1.067849686847599
13745.627146680194,965,1.0073068893528183
13902.672090734703,944,0.9853862212943633
14059.717034789212,989,1.0323590814196242
14216.76197884372,847,0.884133611691023
14373.80692289823,693,0.7233820459290188
14530.851866952738,645,0.673277661795407
14687.896811007247,658,0.6868475991649269
14844.941755061756,623,0.6503131524008351
15001.986699116265,592,0.6179540709812108
15159.031643170774,418,0.4363256784968685
15316.076587225281,342,0.3569937369519833
15473.12153127979,265,0.2766179540709812
15630.1664753343,147,0.1534446764091858
15787.21141938881,25,0.026096033402922755
