Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
262.98010855933643,514,0.5365344467640919
339.96168905643106,3217,3.3580375782881
416.9432695535256,17636,18.40918580375783
493.92485005062025,42548,44.413361169102295
570.9064305477149,41486,43.30480167014614
647.8880110448094,32277,33.69206680584551
724.8695915419041,25227,26.332985386221296
801.8511720389988,19458,20.31106471816284
878.8327525360933,15045,15.704592901878915
955.814333033188,13160,13.736951983298539
1032.7959135302826,12600,13.152400835073069
1109.777494027377,11891,12.41231732776618
1186.7590745244718,11054,11.538622129436325
1263.7406550215665,10796,11.269311064718163
1340.7222355186611,10120,10.563674321503132
1417.7038160157556,9641,10.063674321503132
1494.6853965128503,8727,9.109603340292276
1571.666977009945,8421,8.790187891440501
1648.6485575070394,7667,8.003131524008351
1725.630138004134,7308,7.62839248434238
1802.6117185012288,6776,7.073068893528184
1879.5932989983232,6611,6.900835073068894
1956.574879495418,6458,6.741127348643007
2033.5564599925126,6478,6.762004175365345
2110.538040489607,6325,6.602296450939457
2187.5196209867017,6215,6.487473903966597
2264.501201483796,5829,6.0845511482254695
2341.4827819808906,5666,5.914405010438413
2418.4643624779856,5663,5.911273486430063
2495.44594297508,5486,5.72651356993737
2572.4275234721745,5271,5.502087682672234
2649.4091039692694,5033,5.253653444676409
2726.390684466364,5078,5.30062630480167
2803.3722649634583,4939,5.15553235908142
2880.353845460553,4936,5.152400835073069
2957.3354259576477,4869,5.082463465553236
3034.317006454742,4821,5.032359081419624
3111.298586951837,4891,5.1054279749478075
3188.2801674489315,4894,5.108559498956159
3265.261747946026,5063,5.284968684759916
3342.243328443121,5166,5.392484342379959
3419.2249089402153,5147,5.372651356993737
3496.2064894373098,5069,5.291231732776618
3573.1880699344047,5247,5.477035490605428
3650.169650431499,5128,5.3528183716075155
3727.1512309285936,5353,5.587682672233821
3804.1328114256885,5138,5.3632567849686845
3881.114391922783,5206,5.434237995824635
3958.0959724198774,5245,5.474947807933194
4035.0775529169723,5520,5.762004175365345
4112.059133414067,5552,5.7954070981210855
4189.040713911162,5518,5.759916492693111
4266.022294408256,5582,5.8267223382045925
4343.003874905351,5590,5.835073068893529
4419.985455402445,5663,5.911273486430063
4496.96703589954,5763,6.015657620041754
4573.948616396635,5829,6.0845511482254695
4650.930196893729,6003,6.266179540709812
4727.911777390824,6266,6.54070981210856
4804.893357887919,6519,6.804801670146138
4881.874938385013,6833,7.132567849686848
4958.856518882108,7107,7.418580375782881
5035.8380993792025,7362,7.684759916492693
5112.8196798762965,7738,8.077244258872652
5189.801260373391,8313,8.677453027139874
5266.782840870486,8879,9.268267223382045
5343.76442136758,9656,10.079331941544885
5420.746001864675,10232,10.680584551148225
5497.72758236177,10338,10.791231732776618
5574.709162858864,11323,11.819415448851775
5651.690743355959,11671,12.18267223382046
5728.672323853054,10989,11.470772442588727
5805.653904350148,9431,9.84446764091858
5882.635484847243,8471,8.842379958246347
5959.617065344338,8468,8.839248434237996
6036.598645841432,8660,9.039665970772443
6113.580226338527,9036,9.4321503131524
6190.561806835622,9494,9.910229645093946
6267.543387332716,9908,10.342379958246347
6344.5249678298105,10429,10.886221294363256
6421.506548326905,11136,11.624217118997912
6498.488128823999,11572,12.079331941544885
6575.469709321094,12376,12.91858037578288
6652.451289818189,12560,13.110647181628392
6729.432870315283,12389,12.9321503131524
6806.414450812378,13029,13.600208768267223
6883.396031309473,13296,13.878914405010438
6960.377611806567,14223,14.846555323590815
7037.359192303662,15561,16.24321503131524
7114.340772800757,16510,17.23382045929019
7191.322353297851,17431,18.195198329853863
7268.303933794946,17794,18.5741127348643
7345.285514292041,15054,15.713987473903966
7422.267094789135,9820,10.250521920668058
7499.24867528623,5177,5.403966597077244
7576.2302557833245,2764,2.88517745302714
7653.2118362804185,1489,1.5542797494780793
7730.193416777513,535,0.558455114822547
7807.174997274608,100,0.10438413361169102
7884.156577771702,11,0.011482254697286013
