Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
297.3444356059552,309,0.32254697286012524
374.40175230208376,2490,2.5991649269311066
451.4590689982124,8649,9.028183716075157
528.5163856943409,26967,28.149269311064717
605.5737023904695,37616,39.265135699373694
682.6310190865981,32486,33.91022964509395
759.6883357827267,26310,27.46346555323591
836.7456524788552,20914,21.83089770354906
913.8029691749839,17142,17.893528183716075
990.8602858711124,14196,14.818371607515658
1067.917602567241,12274,12.812108559498956
1144.9749192633697,10712,11.181628392484342
1222.0322359594982,10019,10.458246346555324
1299.0895526556267,9660,10.083507306889352
1376.1468693517552,9127,9.52713987473904
1453.204186047884,8680,9.060542797494781
1530.2615027440124,7977,8.326722338204593
1607.318819440141,7671,8.007306889352819
1684.3761361362697,7456,7.782881002087683
1761.4334528323982,7158,7.471816283924843
1838.4907695285267,6894,7.196242171189979
1915.5480862246554,6264,6.538622129436326
1992.605402920784,6097,6.364300626304802
2069.6627196169125,5877,6.134655532359082
2146.7200363130414,5734,5.985386221294363
2223.77735300917,5604,5.849686847599165
2300.8346697052984,5490,5.7306889352818375
2377.891986401427,5422,5.659707724425887
2454.9493030975555,5147,5.372651356993737
2532.0066197936844,5191,5.418580375782881
2609.063936489813,4899,5.113778705636744
2686.1212531859414,4618,4.820459290187891
2763.17856988207,4430,4.624217118997913
2840.2358865781985,4325,4.514613778705637
2917.293203274327,4423,4.616910229645094
2994.3505199704555,4389,4.581419624217119
3071.4078366665844,4402,4.5949895615866385
3148.465153362713,4306,4.494780793319415
3225.5224700588415,4260,4.446764091858038
3302.57978675497,4243,4.42901878914405
3379.6371034510985,4234,4.419624217118998
3456.694420147227,4204,4.38830897703549
3533.751736843356,4234,4.419624217118998
3610.8090535394845,4338,4.528183716075157
3687.866370235613,4304,4.492693110647181
3764.9236869317415,4364,4.555323590814196
3841.98100362787,4418,4.61169102296451
3919.0383203239985,4545,4.744258872651357
3996.0956370201275,4676,4.881002087682672
4073.152953716256,4699,4.9050104384133615
4150.2102704123845,4668,4.872651356993737
4227.267587108513,4691,4.896659707724426
4304.3249038046415,4958,5.175365344467641
4381.38222050077,4932,5.148225469728601
4458.4395371968985,4984,5.202505219206681
4535.496853893027,5185,5.412317327766179
4612.554170589156,5466,5.705636743215031
4689.611487285284,5636,5.883089770354906
4766.6688039814135,5975,6.236951983298539
4843.726120677542,6394,6.674321503131524
4920.7834373736705,6693,6.98643006263048
4997.840754069799,7009,7.3162839248434235
5074.8980707659275,7224,7.54070981210856
5151.955387462056,8047,8.399791231732777
5229.0127041581845,8233,8.593945720250522
5306.070020854313,8650,9.029227557411273
5383.127337550442,9273,9.679540709812109
5460.18465424657,11576,12.083507306889352
5537.241970942699,15017,15.675365344467641
5614.299287638827,16606,17.334029227557412
5691.356604334956,13880,14.488517745302714
5768.413921031085,11578,12.085594989561587
5845.4712377272135,10581,11.044885177453027
5922.528554423342,10600,11.064718162839249
5999.5858711194705,10672,11.139874739039666
6076.643187815599,10768,11.24008350730689
6153.700504511728,11001,11.48329853862213
6230.757821207856,11824,12.342379958246347
6307.815137903985,13601,14.197286012526096
6384.872454600113,15873,16.568893528183715
6461.929771296242,18597,19.41231732776618
6538.98708799237,22280,23.25678496868476
6616.044404688499,27629,28.840292275574114
6693.101721384627,30333,31.66283924843424
6770.1590380807565,28695,29.953027139874738
6847.216354776885,24719,25.802713987473904
6924.273671473014,19859,20.72964509394572
7001.330988169142,13797,14.40187891440501
7078.388304865271,10067,10.508350730688935
7155.445621561399,8664,9.04384133611691
7232.502938257528,7139,7.4519832985386225
7309.560254953656,5262,5.492693110647181
7386.617571649785,3261,3.403966597077244
7463.674888345913,1356,1.4154488517745303
7540.732205042042,415,0.4331941544885177
7617.78952173817,109,0.11377870563674322
7694.8468384343,68,0.0709812108559499
7771.904155130428,51,0.05323590814196242
7848.961471826557,16,0.016701461377870562
7926.018788522684,8,0.008350730688935281
