Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
271.19535681596375,729,0.7609603340292276
346.3381335941753,8785,9.170146137787057
421.4809103723869,14801,15.449895615866389
496.62368715059847,28069,29.299582463465555
571.76646392881,52890,55.208768267223384
646.9092407070216,59973,62.602296450939455
722.0520174852331,53034,55.35908141962422
797.1947942634447,45147,47.126304801670145
872.3375710416562,38283,39.96137787056367
947.4803478198678,31637,33.02400835073069
1022.6231245980794,26034,27.17536534446764
1097.765901376291,22129,23.099164926931106
1172.9086781545027,19429,20.280793319415448
1248.0514549327143,17194,17.947807933194156
1323.1942317109258,15931,16.629436325678498
1398.3370084891374,14552,15.189979123173277
1473.479785267349,13309,13.892484342379959
1548.6225620455605,12211,12.74634655532359
1623.765338823772,10949,11.42901878914405
1698.9081156019836,10474,10.933194154488518
1774.0508923801951,9811,10.241127348643007
1849.1936691584067,9491,9.907098121085594
1924.3364459366182,9386,9.79749478079332
1999.4792227148298,8836,9.22338204592902
2074.6219994930416,8134,8.490605427974948
2149.764776271253,7854,8.198329853862212
2224.9075530494647,7497,7.825678496868476
2300.0503298276763,7129,7.441544885177453
2375.193106605888,7025,7.332985386221294
2450.3358833840994,6829,7.12839248434238
2525.478660162311,6599,6.88830897703549
2600.6214369405225,6277,6.552192066805845
2675.764213718734,5906,6.164926931106471
2750.9069904969456,5902,6.160751565762004
2826.049767275157,5849,6.1054279749478075
2901.1925440533687,5605,5.850730688935282
2976.3353208315802,5421,5.65866388308977
3051.478097609792,5407,5.644050104384133
3126.6208743880034,5349,5.583507306889353
3201.763651166215,5313,5.545929018789144
3276.9064279444265,5126,5.350730688935282
3352.049204722638,5102,5.325678496868476
3427.1919815008496,5077,5.299582463465553
3502.334758279061,4992,5.210855949895616
3577.4775350572727,5048,5.2693110647181625
3652.6203118354842,5105,5.328810020876826
3727.763088613696,5083,5.3058455114822545
3802.9058653919074,5112,5.336116910229645
3878.0486421701194,5161,5.387265135699374
3953.191418948331,5073,5.2954070981210855
4028.3341957265425,5084,5.306889352818372
4103.476972504754,5151,5.376826722338205
4178.619749282965,5196,5.423799582463466
4253.762526061177,5135,5.360125260960334
4328.905302839388,4966,5.1837160751565765
4404.0480796176,5000,5.219206680584551
4479.190856395811,5059,5.280793319415449
4554.333633174023,5324,5.55741127348643
4629.4764099522345,5774,6.0271398747390394
4704.619186730446,5676,5.924843423799582
4779.761963508658,5336,5.569937369519833
4854.904740286869,5243,5.4728601252609606
4930.047517065081,4803,5.01356993736952
5005.190293843292,4730,4.937369519832985
5080.333070621504,4589,4.790187891440501
5155.475847399715,4658,4.862212943632568
5230.618624177927,4849,5.061586638830898
5305.7614009561385,4968,5.18580375782881
5380.90417773435,5254,5.484342379958246
5456.046954512562,5570,5.81419624217119
5531.189731290773,5794,6.0480167014613775
5606.332508068985,5865,6.122129436325679
5681.475284847196,5985,6.247390396659708
5756.618061625408,6016,6.279749478079332
5831.760838403619,6298,6.5741127348643005
5906.903615181831,6155,6.424843423799582
5982.0463919600425,6160,6.430062630480167
6057.189168738254,6245,6.518789144050104
6132.331945516466,6393,6.6732776617954075
6207.474722294677,5877,6.134655532359082
6282.617499072889,5218,5.446764091858038
6357.7602758511,4879,5.092901878914405
6432.903052629312,4672,4.876826722338205
6508.045829407523,4735,4.94258872651357
6583.188606185735,5048,5.2693110647181625
6658.331382963946,5206,5.434237995824635
6733.474159742158,5320,5.553235908141962
6808.61693652037,5414,5.651356993736952
6883.759713298581,5492,5.732776617954071
6958.902490076793,4947,5.163883089770355
7034.045266855004,4510,4.707724425887265
7109.188043633216,3815,3.9822546972860127
7184.330820411427,3093,3.2286012526096033
7259.473597189639,2299,2.3997912317327765
7334.61637396785,1584,1.653444676409186
7409.759150746062,1096,1.1440501043841336
7484.9019275242745,712,0.7432150313152401
7560.044704302486,404,0.42171189979123175
7635.187481080698,98,0.1022964509394572
7710.330257858908,10,0.010438413361169102
