Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
-86.43934931661174,6754,6.787939698492463
90.11486628511436,451,0.45326633165829144
266.66908188684044,4070,4.090452261306533
443.2232974885665,36636,36.82010050251256
619.7775130902927,94403,94.87738693467337
796.3317286920188,51357,51.61507537688442
972.8859442937448,34402,34.574874371859295
1149.440159895471,25849,25.97889447236181
1325.994375497197,23656,23.774874371859298
1502.5485910989232,21192,21.298492462311557
1679.1028067006494,17727,17.81608040201005
1855.6570223023755,16542,16.625125628140704
2032.2112379041014,15417,15.494472361809045
2208.7654535058277,14441,14.51356783919598
2385.3196691075536,12842,12.906532663316582
2561.87388470928,11710,11.768844221105528
2738.428100311006,11151,11.207035175879398
2914.982315912732,10525,10.577889447236181
3091.536531514458,10351,10.403015075376885
3268.090747116184,10190,10.241206030150753
3444.6449627179104,10178,10.229145728643216
3621.1991783196363,10747,10.801005025125628
3797.7533939213627,10124,10.174874371859296
3974.3076095230886,9153,9.198994974874372
4150.8618251248145,9005,9.050251256281408
4327.416040726541,8687,8.73065326633166
4503.970256328267,8607,8.650251256281408
4680.524471929993,8388,8.430150753768844
4857.078687531719,8523,8.565829145728642
5033.632903133445,8795,8.839195979899497
5210.187118735172,8688,8.731658291457286
5386.741334336897,8554,8.596984924623115
5563.2955499386235,8172,8.213065326633165
5739.84976554035,8087,8.127638190954773
5916.403981142075,7704,7.742713567839196
6092.958196743802,7336,7.3728643216080405
6269.512412345528,7145,7.180904522613066
6446.066627947254,7214,7.250251256281407
6622.62084354898,7295,7.331658291457287
6799.175059150706,7166,7.202010050251256
6975.7292747524325,7125,7.160804020100502
7152.283490354158,6965,7.0
7328.837705955884,6740,6.773869346733668
7505.391921557611,6353,6.384924623115578
7681.946137159337,6614,6.647236180904523
7858.5003527610625,6454,6.4864321608040205
8035.054568362789,6534,6.566834170854271
8211.608783964515,6247,6.278391959798995
8388.16299956624,6041,6.071356783919598
8564.717215167968,6254,6.285427135678392
8741.271430769693,6342,6.3738693467336685
8917.825646371419,6248,6.279396984924623
9094.379861973146,6058,6.088442211055276
9270.934077574871,6040,6.0703517587939695
9447.488293176597,6101,6.131658291457287
9624.042508778324,5987,6.017085427135679
9800.59672438005,6159,6.189949748743719
9977.150939981775,6602,6.635175879396985
10153.705155583502,6886,6.920603015075377
10330.259371185228,7132,7.1678391959799
10506.813586786955,7717,7.755778894472362
10683.36780238868,8324,8.365829145728643
10859.922017990406,8450,8.492462311557789
11036.476233592133,9043,9.088442211055277
11213.030449193859,9698,9.746733668341708
11389.584664795584,9966,10.01608040201005
11566.138880397311,9730,9.77889447236181
11742.693095999037,10268,10.319597989949749
11919.247311600762,10870,10.924623115577889
12095.80152720249,11029,11.084422110552763
12272.355742804215,10753,10.807035175879397
12448.909958405942,10873,10.927638190954774
12625.464174007668,10335,10.386934673366834
12802.018389609393,9540,9.587939698492463
12978.57260521112,9584,9.632160804020101
13155.126820812846,9112,9.157788944723618
13331.681036414571,8695,8.738693467336683
13508.235252016299,8830,8.874371859296483
13684.789467618024,8305,8.346733668341708
13861.34368321975,7497,7.534673366834171
14037.897898821477,6126,6.15678391959799
14214.452114423202,4913,4.937688442211055
14391.006330024928,3873,3.892462311557789
14567.560545626655,3412,3.429145728643216
14744.11476122838,2906,2.920603015075377
14920.668976830108,2007,2.017085427135678
15097.223192431833,1739,1.7477386934673367
15273.777408033558,1626,1.6341708542713569
15450.331623635286,1494,1.5015075376884421
15626.885839237011,1543,1.550753768844221
15803.440054838737,1665,1.6733668341708543
15979.994270440464,1539,1.5467336683417086
16156.54848604219,1348,1.3547738693467337
16333.102701643917,1209,1.215075376884422
16509.65691724564,946,0.9507537688442211
16686.211132847366,495,0.49748743718592964
16862.76534844909,353,0.35477386934673366
17039.319564050817,212,0.21306532663316582
17215.873779652546,57,0.05728643216080402
17392.42799525427,7,0.007035175879396985
