Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
318.51160259224224,9190,9.592901878914406
464.84721528624993,71129,74.24739039665971
611.1828279802577,71476,74.60960334029228
757.5184406742653,40803,42.59185803757829
903.8540533682731,31652,33.03966597077244
1050.1896660622808,27594,28.80375782881002
1196.5252787562886,20474,21.37160751565762
1342.8608914502963,19282,20.127348643006265
1489.196504144304,20193,21.07828810020877
1635.5321168383118,17298,18.056367432150314
1781.8677295323196,14736,15.382045929018789
1928.2033422263273,12981,13.550104384133611
2074.5389549203346,12279,12.81732776617954
2220.8745676143426,11888,12.409185803757829
2367.21018030835,11079,11.564718162839249
2513.545793002358,10845,11.320459290187891
2659.8814056963656,11541,12.04697286012526
2806.217018390373,12423,12.967640918580376
2952.552631084381,12860,13.423799582463465
3098.8882437783886,13447,14.036534446764092
3245.2238564723966,11786,12.302713987473904
3391.559469166404,11010,11.492693110647181
3537.895081860412,11052,11.536534446764092
3684.2306945544196,11816,12.334029227557412
3830.566307248427,12436,12.981210855949895
3976.901919942435,11886,12.407098121085594
4123.237532636443,11209,11.700417536534447
4269.573145330451,10794,11.267223382045929
4415.908758024459,10097,10.539665970772443
4562.244370718467,9832,10.263048016701461
4708.579983412475,9585,10.005219206680584
4854.915596106482,9098,9.496868475991649
5001.25120880049,8757,9.140918580375782
5147.586821494498,8256,8.617954070981211
5293.922434188505,8247,8.608559498956158
5440.258046882513,8108,8.463465553235908
5586.593659576521,7909,8.255741127348642
5732.929272270529,7857,8.201461377870563
5879.264884964536,7851,8.195198329853863
6025.600497658544,7693,8.03027139874739
6171.936110352552,7660,7.995824634655532
6318.271723046559,7745,8.08455114822547
6464.607335740567,7797,8.13883089770355
6610.942948434575,8021,8.372651356993737
6757.278561128583,8025,8.376826722338205
6903.61417382259,7979,8.328810020876826
7049.949786516598,8000,8.350730688935283
7196.285399210606,7682,8.018789144050105
7342.621011904613,7579,7.911273486430063
7488.956624598621,7258,7.576200417536534
7635.292237292629,7033,7.34133611691023
7781.627849986637,7130,7.44258872651357
7927.963462680644,6910,7.21294363256785
8074.299075374652,6960,7.265135699373695
8220.63468806866,7387,7.710855949895616
8366.970300762667,7142,7.455114822546973
8513.305913456674,6880,7.181628392484343
8659.64152615068,6589,6.877870563674321
8805.97713884469,6250,6.524008350730689
8952.312751538697,6279,6.554279749478079
9098.648364232706,6282,6.55741127348643
9244.983976926713,5914,6.1732776617954075
9391.31958962072,6042,6.306889352818372
9537.655202314729,5842,6.09812108559499
9683.990815008736,5897,6.15553235908142
9830.326427702743,5645,5.892484342379959
9976.662040396752,5087,5.310020876826722
10122.997653090759,4906,5.1210855949895615
10269.333265784766,4779,4.988517745302714
10415.668878478775,4527,4.725469728601253
10562.004491172782,4297,4.485386221294363
10708.34010386679,4163,4.345511482254698
10854.675716560798,3913,4.0845511482254695
11001.011329254805,3710,3.872651356993737
11147.346941948814,3690,3.8517745302713986
11293.68255464282,3583,3.740083507306889
11440.018167336828,3120,3.25678496868476
11586.353780030837,2645,2.7609603340292277
11732.689392724844,2382,2.4864300626304803
11879.025005418851,2270,2.3695198329853864
12025.36061811286,2136,2.22964509394572
12171.696230806867,2200,2.2964509394572024
12318.031843500874,2159,2.2536534446764094
12464.367456194883,2120,2.2129436325678498
12610.70306888889,2065,2.1555323590814197
12757.038681582899,2170,2.2651356993736953
12903.374294276906,2259,2.3580375782881
13049.709906970913,2323,2.4248434237995826
13196.045519664922,2441,2.548016701461378
13342.381132358929,2426,2.5323590814196244
13488.716745052936,2605,2.719206680584551
13635.052357746945,2641,2.75678496868476
13781.387970440952,2402,2.5073068893528183
13927.723583134959,1583,1.6524008350730688
14074.059195828968,1009,1.0532359081419624
14220.394808522975,670,0.6993736951983298
14366.730421216982,597,0.6231732776617954
14513.06603391099,377,0.3935281837160752
14659.401646604998,115,0.12004175365344467
14805.737259299005,17,0.017745302713987474
