Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
167.5852424791876,12047,12.575156576200417
319.93803642074914,19387,20.23695198329854
472.29083036231066,69184,72.21711899791232
624.6436243038722,122165,127.52087682672234
776.9964182454338,81762,85.34655532359082
929.3492121869954,58469,61.03235908141962
1081.7020061285568,44482,46.4321503131524
1234.0548000701185,34278,35.78079331941545
1386.40759401168,28240,29.478079331941544
1538.7603879532414,23711,24.75052192066806
1691.1131818948031,20649,21.55427974947808
1843.4659758363646,18453,19.262004175365345
1995.818769777926,16679,17.410229645093946
2148.1715637194875,14387,15.017745302713987
2300.524357661049,13095,13.669102296450939
2452.8771516026104,11930,12.45302713987474
2605.229945544172,10951,11.431106471816284
2757.582739485734,10457,10.91544885177453
2909.935533427295,10059,10.5
3062.2883273688567,9629,10.051148225469728
3214.6411213104184,8743,9.126304801670146
3366.9939152519796,8171,8.529227557411273
3519.3467091935413,7801,8.143006263048017
3671.699503135103,7404,7.728601252609604
3824.052297076664,6878,7.179540709812109
3976.405091018226,6647,6.938413361169102
4128.757884959788,6417,6.698329853862213
4281.110678901349,6100,6.367432150313152
4433.463472842911,6002,6.265135699373695
4585.816266784472,5779,6.032359081419624
4738.169060726033,5913,6.17223382045929
4890.521854667595,5855,6.11169102296451
5042.874648609157,5903,6.161795407098121
5195.2274425507185,5814,6.068893528183716
5347.58023649228,5932,6.192066805845512
5499.933030433842,5985,6.247390396659708
5652.285824375403,5597,5.8423799582463465
5804.638618316964,5814,6.068893528183716
5956.991412258526,5618,5.864300626304802
6109.344206200088,5634,5.881002087682672
6261.697000141649,5562,5.8058455114822545
6414.049794083211,5540,5.782881002087683
6566.402588024772,5562,5.8058455114822545
6718.7553819663335,5390,5.6263048016701465
6871.108175907895,5556,5.799582463465553
7023.460969849457,5501,5.742171189979123
7175.813763791019,5588,5.832985386221294
7328.16655773258,5660,5.908141962421712
7480.519351674141,5572,5.8162839248434235
7632.872145615703,5565,5.808977035490606
7785.224939557264,5528,5.77035490605428
7937.577733498826,5606,5.851774530271399
8089.930527440388,5439,5.677453027139875
8242.28332138195,4986,5.2045929018789145
8394.636115323512,4563,4.763048016701461
8546.988909265074,4396,4.588726513569937
8699.341703206635,4493,4.689979123173278
8851.694497148197,4217,4.40187891440501
9004.047291089757,3932,4.104384133611691
9156.400085031319,3890,4.060542797494781
9308.75287897288,3935,4.107515657620041
9461.105672914442,3775,3.940501043841336
9613.458466856004,3839,4.007306889352819
9765.811260797565,3754,3.918580375782881
9918.164054739127,3620,3.778705636743215
10070.516848680689,3552,3.7077244258872653
10222.86964262225,3515,3.6691022964509394
10375.222436563812,3290,3.4342379958246347
10527.575230505374,3284,3.4279749478079333
10679.928024446936,3349,3.4958246346555324
10832.280818388497,3125,3.2620041753653446
10984.633612330057,3098,3.233820459290188
11136.986406271619,2838,2.962421711899791
11289.33920021318,2674,2.791231732776618
11441.691994154742,2648,2.7640918580375784
11594.044788096304,2496,2.605427974947808
11746.397582037866,2340,2.44258872651357
11898.750375979427,2231,2.3288100208768268
12051.103169920989,2214,2.3110647181628394
12203.45596386255,2183,2.278705636743215
12355.808757804112,2124,2.2171189979123174
12508.161551745674,2144,2.2379958246346554
12660.514345687236,2109,2.201461377870564
12812.867139628797,2120,2.2129436325678498
12965.219933570357,1922,2.0062630480167014
13117.572727511919,1790,1.8684759916492693
13269.92552145348,1497,1.5626304801670146
13422.278315395042,1250,1.3048016701461378
13574.631109336604,981,1.024008350730689
13726.983903278166,788,0.8225469728601252
13879.336697219727,740,0.7724425887265136
14031.689491161289,728,0.7599164926931107
14184.04228510285,799,0.8340292275574113
14336.395079044412,838,0.8747390396659708
14488.747872985974,938,0.9791231732776617
14641.100666927536,977,1.0198329853862214
14793.453460869096,1147,1.197286012526096
14945.806254810657,948,0.9895615866388309
15098.159048752219,307,0.32045929018789143
15250.511842693782,30,0.031315240083507306
