Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
-70.38193481479436,52,0.054279749478079335
-68.73291593513295,54,0.05636743215031315
-67.08389705547152,88,0.0918580375782881
-65.43487817581011,90,0.09394572025052192
-63.785859296148686,87,0.09081419624217119
-62.13684041648727,87,0.09081419624217119
-60.48782153682585,87,0.09081419624217119
-58.83880265716443,87,0.09081419624217119
-57.18978377750301,126,0.1315240083507307
-55.54076489784159,165,0.1722338204592902
-53.89174601818017,157,0.1638830897703549
-52.24272713851876,148,0.1544885177453027
-50.59370825885733,188,0.19624217118997914
-48.94468937919592,146,0.1524008350730689
-47.295670499534495,250,0.2609603340292276
-45.64665161987308,348,0.36325678496868474
-43.99763274021166,445,0.46450939457202506
-42.348613860550245,394,0.4112734864300626
-40.69959498088882,659,0.6878914405010439
-39.050576101227406,756,0.7891440501043842
-37.40155722156599,923,0.9634655532359081
-35.75253834190457,1070,1.116910229645094
-34.10351946224315,1252,1.3068893528183716
-32.45450058258173,1525,1.591858037578288
-30.80548170292031,1945,2.0302713987473906
-29.15646282325889,2249,2.347599164926931
-27.507443943597472,2464,2.5720250521920667
-25.858425063936053,3057,3.1910229645093944
-24.209406184274634,3487,3.639874739039666
-22.560387304613215,4527,4.725469728601253
-20.911368424951796,5017,5.236951983298539
-19.262349545290377,5715,5.965553235908142
-17.613330665628958,6407,6.687891440501044
-15.964311785967539,6846,7.146137787056367
-14.31529290630612,8224,8.58455114822547
-12.6662740266447,9515,9.9321503131524
-11.017255146983281,11493,11.996868475991649
-9.368236267321862,13968,14.580375782881003
-7.719217387660443,16708,17.440501043841337
-6.070198507999024,20035,20.913361169102295
-4.421179628337612,23635,24.671189979123174
-2.7721607486761854,28397,29.6419624217119
-1.1231418690147734,34354,35.86012526096033
0.5258770106466528,38423,40.10751565762004
2.174895890308065,42280,44.13361169102296
3.823914769969491,49164,51.31941544885177
5.472933649630903,48396,50.51774530271399
7.121952529292329,47828,49.92484342379958
8.770971408953741,43514,45.421711899791234
10.419990288615168,39420,41.1482254697286
12.06900916827658,40076,41.832985386221296
13.718028047938006,45458,47.45093945720251
15.367046927599418,43574,45.48434237995825
17.016065807260844,48938,51.08350730688935
18.665084686922256,44131,46.06576200417537
20.314103566583682,38287,39.96555323590814
21.963122446245094,27368,28.567849686847598
23.61214132590652,14919,15.573068893528184
25.261160205567933,11249,11.742171189979123
26.91017908522936,9367,9.777661795407099
28.55919796489077,7906,8.252609603340293
30.208216844552197,7320,7.640918580375783
31.85723572421361,6318,6.5949895615866385
33.506254603875036,5205,5.433194154488517
35.15527348353645,4724,4.931106471816284
36.80429236319786,4211,4.395615866388309
38.453311242859286,3681,3.8423799582463465
40.1023301225207,3101,3.2369519832985385
41.751349002182124,2956,3.085594989561587
43.400367881843536,2769,2.8903966597077244
45.04938676150496,2300,2.4008350730688934
46.698405641166374,2177,2.2724425887265136
48.3474245208278,1974,2.0605427974947808
49.99644340048921,2036,2.125260960334029
51.64546228015064,1801,1.8799582463465554
53.29448115981205,1585,1.6544885177453028
54.94350003947348,1504,1.569937369519833
56.59251891913489,1126,1.1753653444676408
58.241537798796315,1040,1.0855949895615866
59.89055667845773,809,0.8444676409185804
61.53957555811914,592,0.6179540709812108
63.18859443778058,450,0.4697286012526096
64.83761331744199,418,0.4363256784968685
66.4866321971034,358,0.3736951983298539
68.13565107676482,411,0.4290187891440501
69.78466995642626,317,0.33089770354906056
71.43368883608767,228,0.23799582463465555
73.08270771574908,221,0.23068893528183715
74.73172659541049,160,0.16701461377870563
76.38074547507193,106,0.11064718162839249
78.02976435473335,87,0.09081419624217119
79.67878323439476,87,0.09081419624217119
81.32780211405617,37,0.038622129436325675
82.97682099371761,40,0.04175365344467641
84.62583987337902,14,0.014613778705636743
86.27485875304043,14,0.014613778705636743
87.92387763270185,15,0.015657620041753653
89.57289651236326,17,0.017745302713987474
91.2219153920247,16,0.016701461377870562
92.8709342716861,14,0.014613778705636743
