Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
227.87920453930394,1630,1.7014613778705636
336.70120174472856,15668,16.35490605427975
445.52319895015324,47940,50.04175365344468
554.3451961555779,92795,96.86325678496868
663.1671933610025,80068,83.57828810020877
771.9891905664272,58912,61.494780793319414
880.8111877718519,45484,47.478079331941544
989.6331849772765,34130,35.626304801670145
1098.4551821827013,27751,28.967640918580376
1207.2771793881257,24078,25.133611691022963
1316.0991765935505,20972,21.891440501043842
1424.921173798975,18532,19.34446764091858
1533.7431710043998,16089,16.79436325678497
1642.5651682098246,14153,14.773486430062631
1751.387165415249,12771,13.330897703549061
1860.2091626206739,12102,12.632567849686847
1969.0311598260982,11174,11.663883089770355
2077.853157031523,10781,11.25365344467641
2186.6751542369475,10314,10.766179540709812
2295.4971514423723,9717,10.143006263048017
2404.3191486477967,9340,9.749478079331942
2513.1411458532216,8682,9.062630480167014
2621.963143058646,8231,8.591858037578287
2730.785140264071,7985,8.335073068893529
2839.6071374694957,7506,7.835073068893529
2948.42913467492,7215,7.531315240083507
3057.251131880345,6596,6.88517745302714
3166.0731290857693,6381,6.660751565762004
3274.895126291194,6351,6.629436325678497
3383.7171234966186,6069,6.335073068893529
3492.5391207020434,5986,6.248434237995824
3601.361117907468,5892,6.150313152400835
3710.1831151128927,5903,6.161795407098121
3819.0051123183175,5911,6.170146137787056
3927.827109523742,5733,5.984342379958246
4036.6491067291668,5540,5.782881002087683
4145.471103934591,5440,5.6784968684759916
4254.293101140016,5302,5.534446764091858
4363.115098345441,5337,5.57098121085595
4471.937095550865,5380,5.615866388308977
4580.75909275629,5112,5.336116910229645
4689.5810899617145,5282,5.51356993736952
4798.403087167139,5268,5.498956158663883
4907.225084372564,5212,5.440501043841336
5016.047081577988,5405,5.6419624217118995
5124.869078783413,5083,5.3058455114822545
5233.691075988838,5175,5.40187891440501
5342.513073194263,5001,5.220250521920668
5451.3350703996875,5196,5.423799582463466
5560.1570676051115,5251,5.481210855949896
5668.979064810536,5280,5.511482254697286
5777.801062015961,5453,5.692066805845512
5886.623059221386,5800,6.054279749478079
5995.44505642681,6080,6.346555323590814
6104.267053632235,5983,6.245302713987474
6213.08905083766,5740,5.991649269311065
6321.9110480430845,5611,5.856993736951983
6430.733045248509,5680,5.92901878914405
6539.555042453933,5532,5.774530271398747
6648.377039659358,5452,5.691022964509394
6757.199036864783,5147,5.372651356993737
6866.021034070208,4712,4.918580375782881
6974.843031275632,4527,4.725469728601253
7083.665028481057,4623,4.825678496868476
7192.4870256864815,4643,4.846555323590814
7301.309022891906,4824,5.035490605427975
7410.131020097331,4596,4.797494780793319
7518.953017302755,4249,4.435281837160751
7627.77501450818,3759,3.9237995824634657
7736.597011713605,3660,3.8204592901878915
7845.41900891903,3532,3.6868475991649268
7954.241006124454,3298,3.44258872651357
8063.0630033298785,3049,3.182672233820459
8171.885000535303,3067,3.201461377870564
8280.706997740728,3150,3.288100208768267
8389.528994946153,3191,3.3308977035490606
8498.350992151578,3099,3.2348643006263047
8607.172989357003,3038,3.1711899791231732
8715.994986562426,3234,3.375782881002088
8824.81698376785,3123,3.259916492693111
8933.638980973275,3089,3.2244258872651357
9042.4609781787,2943,3.0720250521920667
9151.282975384125,2869,2.9947807933194155
9260.10497258955,2887,3.0135699373695197
9368.926969794975,2949,3.078288100208768
9477.7489670004,2982,3.1127348643006263
9586.570964205825,3148,3.2860125260960333
9695.392961411248,2936,3.0647181628392484
9804.214958616672,2673,2.790187891440501
9913.036955822097,2342,2.4446764091858038
10021.858953027522,2371,2.4749478079331944
10130.680950232947,2011,2.0991649269311066
10239.502947438372,1268,1.3235908141962422
10348.324944643797,704,0.7348643006263048
10457.146941849222,494,0.5156576200417536
10565.968939054646,458,0.4780793319415449
10674.790936260071,379,0.395615866388309
10783.612933465494,215,0.2244258872651357
10892.43493067092,74,0.07724425887265135
11001.256927876344,14,0.014613778705636743
