Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
-83.10282424720876,67,0.06993736951983298
-81.67979910114465,121,0.12630480167014613
-80.25677395508056,149,0.15553235908141963
-78.83374880901646,399,0.4164926931106472
-77.41072366295236,599,0.6252609603340292
-75.98769851688826,3491,3.644050104384134
-74.56467337082415,6203,6.474947807933194
-73.14164822476006,6703,6.996868475991649
-71.71862307869596,6912,7.215031315240084
-70.29559793263186,9080,9.478079331941546
-68.87257278656776,9207,9.610647181628392
-67.44954764050365,9493,9.909185803757829
-66.02652249443956,9545,9.963465553235908
-64.60349734837546,10268,10.718162839248434
-63.180472202311364,11400,11.899791231732777
-61.75744705624726,10900,11.377870563674321
-60.33442191018316,12490,13.037578288100208
-58.91139676411906,12798,13.359081419624218
-57.488371618054956,12192,12.726513569937369
-56.065346471990864,13341,13.9258872651357
-54.64232132592676,14565,15.203549060542798
-53.21929617986266,15210,15.876826722338205
-51.79627103379856,14362,14.991649269311065
-50.37324588773446,15290,15.960334029227557
-48.950220741670364,16510,17.23382045929019
-47.52719559560626,18166,18.96242171189979
-46.10417044954216,19164,20.00417536534447
-44.68114530347806,18899,19.727557411273487
-43.25812015741396,19653,20.514613778705638
-41.835095011349864,22102,23.07098121085595
-40.41206986528576,23306,24.32776617954071
-38.98904471922166,26238,27.38830897703549
-37.56601957315756,28883,30.149269311064717
-36.14299442709346,31910,33.30897703549061
-34.719969281029364,34056,35.54906054279749
-33.29694413496526,35366,36.91649269311065
-31.87391898890116,37115,38.742171189979125
-30.45089384283706,35694,37.258872651356995
-29.027868696772963,34161,35.65866388308977
-27.604843550708864,33294,34.75365344467641
-26.18181840464476,30099,31.41858037578288
-24.75879325858066,28361,29.604384133611692
-23.33576811251656,25770,26.899791231732777
-21.912742966452463,23239,24.257828810020875
-20.489717820388364,21281,22.213987473903966
-19.06669267432426,18780,19.603340292275576
-17.643667528260167,16070,16.774530271398746
-16.22064238219606,14063,14.679540709812109
-14.79761723613197,12317,12.856993736951983
-13.374592090067864,11309,11.804801670146137
-11.951566944003758,9540,9.958246346555324
-10.528541797939667,8292,8.65553235908142
-9.105516651875561,6813,7.11169102296451
-7.68249150581147,6210,6.482254697286012
-6.259466359747364,5637,5.884133611691023
-4.836441213683258,4600,4.801670146137787
-3.413416067619167,4220,4.4050104384133615
-1.9903909215550613,3657,3.817327766179541
-0.5673657754909698,3113,3.2494780793319413
0.8556593705731359,2681,2.798538622129436
2.2786845166372416,2236,2.3340292275574113
3.701709662701333,2031,2.1200417536534446
5.124734808765439,1715,1.790187891440501
6.54775995482953,1464,1.5281837160751566
7.970785100893636,1110,1.1586638830897704
9.393810246957742,1052,1.0981210855949897
10.816835393021833,871,0.9091858037578288
12.239860539085939,880,0.918580375782881
13.66288568515003,836,0.872651356993737
15.085910831214136,673,0.7025052192066806
16.50893597727824,668,0.697286012526096
17.931961123342333,587,0.6127348643006263
19.35498626940644,635,0.662839248434238
20.77801141547053,561,0.5855949895615866
22.201036561534636,519,0.5417536534446764
23.62406170759874,585,0.6106471816283925
25.047086853662833,607,0.6336116910229646
26.47011199972694,573,0.5981210855949896
27.89313714579103,563,0.5876826722338204
29.316162291855136,498,0.5198329853862212
30.73918743791924,439,0.4582463465553236
32.16221258398333,483,0.5041753653444676
33.58523773004744,327,0.34133611691022964
35.00826287611153,326,0.34029227557411273
36.431288022175636,374,0.3903966597077244
37.85431316823973,180,0.18789144050104384
39.27733831430383,164,0.17118997912317327
40.70036346036794,185,0.1931106471816284
42.12338860643203,169,0.17640918580375783
43.546413752496136,177,0.1847599164926931
44.96943889856024,218,0.22755741127348644
46.39246404462435,199,0.20772442588726514
47.815489190688425,156,0.162839248434238
49.23851433675253,53,0.055323590814196244
50.661539482816636,81,0.08455114822546973
52.08456462888074,98,0.1022964509394572
53.50758977494482,44,0.04592901878914405
54.930614921008925,30,0.031315240083507306
56.35364006707303,16,0.016701461377870562
57.77666521313714,27,0.028183716075156576
