Histogram Bins [cnts.],Histogram [pxls.],Area Norm. Histogram [pxl frac.]
-101081.05218318876,3,0.003015075376884422
-94224.11916667271,0,0.0
-87367.18615015667,0,0.0
-80510.25313364062,0,0.0
-73653.32011712459,0,0.0
-66796.38710060854,0,0.0
-59939.45408409249,0,0.0
-53082.52106757645,2,0.0020100502512562816
-46225.588051060404,0,0.0
-39368.65503454436,0,0.0
-32511.72201802832,0,0.0
-25654.78900151227,0,0.0
-18797.85598499622,4,0.004020100502512563
-11940.922968480183,9,0.009045226130653266
-5083.989951964133,952559,957.345728643216
1772.9430645519024,989,0.9939698492462311
8629.876081067952,183,0.18391959798994975
15486.809097584002,147,0.14773869346733667
22343.742114100038,92,0.09246231155778895
29200.675130616088,43,0.04321608040201005
36057.60814713212,49,0.04924623115577889
42914.54116364819,0,0.0
49771.47418016422,15,0.01507537688442211
56628.40719668026,4,0.004020100502512563
63485.34021319632,22,0.022110552763819097
70342.27322971236,2,0.0020100502512562816
77199.2062462284,10,0.010050251256281407
84056.13926274443,0,0.0
90913.0722792605,0,0.0
97770.00529577653,6,0.006030150753768844
104626.93831229256,8,0.008040201005025126
111483.87132880863,0,0.0
118340.80434532466,14,0.01407035175879397
125197.7373618407,5,0.005025125628140704
132054.67037835676,0,0.0
138911.6033948728,0,0.0
145768.53641138884,0,0.0
152625.4694279049,0,0.0
159482.40244442094,1,0.0010050251256281408
166339.33546093697,1,0.0010050251256281408
173196.268477453,8,0.008040201005025126
180053.20149396904,0,0.0
186910.13451048514,8,0.008040201005025126
193767.06752700117,0,0.0
200624.0005435172,0,0.0
207480.93356003324,10,0.010050251256281407
214337.86657654928,0,0.0
221194.7995930653,0,0.0
228051.7326095814,0,0.0
234908.66562609744,0,0.0
241765.59864261348,0,0.0
248622.5316591295,0,0.0
255479.46467564555,0,0.0
262336.3976921616,0,0.0
269193.33070867765,0,0.0
276050.2637251937,0,0.0
282907.1967417097,0,0.0
289764.12975822575,0,0.0
296621.0627747418,0,0.0
303477.9957912578,0,0.0
310334.92880777386,2,0.0020100502512562816
317191.86182429,0,0.0
324048.79484080605,0,0.0
330905.7278573221,0,0.0
337762.6608738381,0,0.0
344619.59389035415,5,0.005025125628140704
351476.5269068702,0,0.0
358333.4599233862,0,0.0
365190.39293990226,2,0.0020100502512562816
372047.3259564183,0,0.0
378904.25897293433,0,0.0
385761.19198945037,0,0.0
392618.1250059664,0,0.0
399475.05802248244,0,0.0
406331.9910389986,0,0.0
413188.9240555146,0,0.0
420045.85707203066,0,0.0
426902.7900885467,0,0.0
433759.72310506273,0,0.0
440616.65612157877,0,0.0
447473.5891380948,0,0.0
454330.52215461084,0,0.0
461187.4551711269,0,0.0
468044.3881876429,0,0.0
474901.32120415906,0,0.0
481758.2542206751,0,0.0
488615.18723719113,1,0.0010050251256281408
495472.12025370717,0,0.0
502329.0532702232,0,0.0
509185.98628673924,0,0.0
516042.9193032553,0,0.0
522899.8523197713,0,0.0
529756.7853362873,0,0.0
536613.7183528034,0,0.0
543470.6513693194,0,0.0
550327.5843858354,0,0.0
557184.5174023516,0,0.0
564041.4504188676,0,0.0
570898.3834353837,0,0.0
577755.3164518997,1,0.0010050251256281408
